,bike_name,price,kms_driven,age,brand,Owner_Type
21347,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21348,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21349,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21350,KTM RC 390cc,196700,13216,4,KTM,0
21351,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21352,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21353,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21354,Hero Passion Pro,32000,12000,6,Hero,0
21355,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21356,Hero Passion 100cc,15000,35000,19,Hero,2
21357,Hero Passion Pro,39000,22000,4,Hero,0
21358,TVS Apache RTR,30000,6639,9,TVS,0
21359,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21360,Hero Super Splendor,15600,84186,16,Hero,0
21361,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21362,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21363,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21364,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21365,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21366,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21367,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21368,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21369,KTM RC 390cc,196700,13216,4,KTM,0
21370,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21371,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21372,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21373,Hero Passion Pro,32000,12000,6,Hero,0
21374,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21375,Hero Passion 100cc,15000,35000,19,Hero,2
21376,Hero Passion Pro,39000,22000,4,Hero,0
21377,TVS Apache RTR,30000,6639,9,TVS,0
21378,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21379,Hero Super Splendor,15600,84186,16,Hero,0
21380,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21381,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21382,Honda CB Trigger,43000,42837,8,Honda,0
21383,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21384,Hero CBZ Xtreme,11900,34968,14,Hero,0
21385,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21386,Hero Passion 100cc,18000,3869,16,Hero,0
21387,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21388,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21389,Hero Hunk Rear,25000,48587,8,Hero,0
21390,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21391,Honda CB Hornet,87000,140,3,Honda,0
21392,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21393,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21394,Hero CD Deluxe,18000,22824,8,Hero,0
21395,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21396,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21398,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21399,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21400,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21401,Honda CB Trigger,43000,42837,8,Honda,0
21402,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21403,Hero CBZ Xtreme,11900,34968,14,Hero,0
21404,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21405,Hero Passion 100cc,18000,3869,16,Hero,0
21406,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21407,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21408,Hero Hunk Rear,25000,48587,8,Hero,0
21409,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21410,Honda CB Hornet,87000,140,3,Honda,0
21411,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21412,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21413,Hero CD Deluxe,18000,22824,8,Hero,0
21414,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21415,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21417,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21418,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21419,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21420,Honda CB Trigger,43000,42837,8,Honda,0
21421,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21422,Hero CBZ Xtreme,11900,34968,14,Hero,0
21423,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21424,Hero Passion 100cc,18000,3869,16,Hero,0
21425,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21426,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21427,Hero Hunk Rear,25000,48587,8,Hero,0
21428,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21429,Honda CB Hornet,87000,140,3,Honda,0
21430,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21431,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21432,Hero CD Deluxe,18000,22824,8,Hero,0
21433,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21434,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21436,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21437,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21438,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21439,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21440,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21441,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21442,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21443,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21444,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21445,KTM RC 390cc,196700,13216,4,KTM,0
21446,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21447,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21448,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21449,Hero Passion Pro,32000,12000,6,Hero,0
21450,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21451,Hero Passion 100cc,15000,35000,19,Hero,2
21452,Hero Passion Pro,39000,22000,4,Hero,0
21453,TVS Apache RTR,30000,6639,9,TVS,0
21454,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21455,Hero Super Splendor,15600,84186,16,Hero,0
21456,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21457,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21458,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21459,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21460,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21461,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21462,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21463,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21464,KTM RC 390cc,196700,13216,4,KTM,0
21465,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21466,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21467,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21468,Hero Passion Pro,32000,12000,6,Hero,0
21469,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21470,Hero Passion 100cc,15000,35000,19,Hero,2
21471,Hero Passion Pro,39000,22000,4,Hero,0
21472,TVS Apache RTR,30000,6639,9,TVS,0
21473,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21474,Hero Super Splendor,15600,84186,16,Hero,0
21475,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21476,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21477,Honda CB Trigger,43000,42837,8,Honda,0
21478,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21479,Hero CBZ Xtreme,11900,34968,14,Hero,0
21480,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21481,Hero Passion 100cc,18000,3869,16,Hero,0
21482,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21483,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21484,Hero Hunk Rear,25000,48587,8,Hero,0
21485,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21486,Honda CB Hornet,87000,140,3,Honda,0
21487,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21488,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21489,Hero CD Deluxe,18000,22824,8,Hero,0
21490,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21491,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21493,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21494,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21495,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21496,Honda CB Trigger,43000,42837,8,Honda,0
21497,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21498,Hero CBZ Xtreme,11900,34968,14,Hero,0
21499,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21500,Hero Passion 100cc,18000,3869,16,Hero,0
21501,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21502,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21503,Hero Hunk Rear,25000,48587,8,Hero,0
21504,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21505,Honda CB Hornet,87000,140,3,Honda,0
21506,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21507,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21508,Hero CD Deluxe,18000,22824,8,Hero,0
21509,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21510,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21512,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21513,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21514,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21515,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21516,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21517,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21518,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21519,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21520,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21521,KTM RC 390cc,196700,13216,4,KTM,0
21522,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21523,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21524,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21525,Hero Passion Pro,32000,12000,6,Hero,0
21526,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21527,Hero Passion 100cc,15000,35000,19,Hero,2
21528,Hero Passion Pro,39000,22000,4,Hero,0
21529,TVS Apache RTR,30000,6639,9,TVS,0
21530,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21531,Hero Super Splendor,15600,84186,16,Hero,0
21532,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21533,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21534,Honda CB Trigger,43000,42837,8,Honda,0
21535,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21536,Hero CBZ Xtreme,11900,34968,14,Hero,0
21537,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21538,Hero Passion 100cc,18000,3869,16,Hero,0
21539,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21540,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21541,Hero Hunk Rear,25000,48587,8,Hero,0
21542,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21543,Honda CB Hornet,87000,140,3,Honda,0
21544,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21545,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21546,Hero CD Deluxe,18000,22824,8,Hero,0
21547,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21548,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21550,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21551,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21552,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21553,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21554,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21555,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21556,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21557,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21558,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21559,KTM RC 390cc,196700,13216,4,KTM,0
21560,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21561,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21562,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21563,Hero Passion Pro,32000,12000,6,Hero,0
21564,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21565,Hero Passion 100cc,15000,35000,19,Hero,2
21566,Hero Passion Pro,39000,22000,4,Hero,0
21567,TVS Apache RTR,30000,6639,9,TVS,0
21568,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21569,Hero Super Splendor,15600,84186,16,Hero,0
21570,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21571,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21572,Honda CB Trigger,43000,42837,8,Honda,0
21573,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21574,Hero CBZ Xtreme,11900,34968,14,Hero,0
21575,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21576,Hero Passion 100cc,18000,3869,16,Hero,0
21577,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21578,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21579,Hero Hunk Rear,25000,48587,8,Hero,0
21580,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21581,Honda CB Hornet,87000,140,3,Honda,0
21582,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21583,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21584,Hero CD Deluxe,18000,22824,8,Hero,0
21585,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21586,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21588,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21589,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21590,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21591,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21592,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21593,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21594,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21595,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21596,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21597,KTM RC 390cc,196700,13216,4,KTM,0
21598,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21599,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21600,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21601,Hero Passion Pro,32000,12000,6,Hero,0
21602,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21603,Hero Passion 100cc,15000,35000,19,Hero,2
21604,Hero Passion Pro,39000,22000,4,Hero,0
21605,TVS Apache RTR,30000,6639,9,TVS,0
21606,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21607,Hero Super Splendor,15600,84186,16,Hero,0
21608,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21609,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21610,Honda CB Trigger,43000,42837,8,Honda,0
21611,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21612,Hero CBZ Xtreme,11900,34968,14,Hero,0
21613,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21614,Hero Passion 100cc,18000,3869,16,Hero,0
21615,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21616,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21617,Hero Hunk Rear,25000,48587,8,Hero,0
21618,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21619,Honda CB Hornet,87000,140,3,Honda,0
21620,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21621,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21622,Hero CD Deluxe,18000,22824,8,Hero,0
21623,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21624,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21626,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21627,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21628,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21629,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21630,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21631,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21632,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21633,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21634,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21635,KTM RC 390cc,196700,13216,4,KTM,0
21636,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21637,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21638,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21639,Hero Passion Pro,32000,12000,6,Hero,0
21640,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21641,Hero Passion 100cc,15000,35000,19,Hero,2
21642,Hero Passion Pro,39000,22000,4,Hero,0
21643,TVS Apache RTR,30000,6639,9,TVS,0
21644,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21645,Hero Super Splendor,15600,84186,16,Hero,0
21646,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21647,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21648,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21649,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21650,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21651,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21652,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21653,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21654,KTM RC 390cc,196700,13216,4,KTM,0
21655,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21656,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21657,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21658,Hero Passion Pro,32000,12000,6,Hero,0
21659,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21660,Hero Passion 100cc,15000,35000,19,Hero,2
21661,Hero Passion Pro,39000,22000,4,Hero,0
21662,TVS Apache RTR,30000,6639,9,TVS,0
21663,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21664,Hero Super Splendor,15600,84186,16,Hero,0
21665,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21666,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21667,Honda CB Trigger,43000,42837,8,Honda,0
21668,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21669,Hero CBZ Xtreme,11900,34968,14,Hero,0
21670,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21671,Hero Passion 100cc,18000,3869,16,Hero,0
21672,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21673,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21674,Hero Hunk Rear,25000,48587,8,Hero,0
21675,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21676,Honda CB Hornet,87000,140,3,Honda,0
21677,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21678,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21679,Hero CD Deluxe,18000,22824,8,Hero,0
21680,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21681,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21683,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21684,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21685,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21686,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21687,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21688,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21689,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21690,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21691,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21692,KTM RC 390cc,196700,13216,4,KTM,0
21693,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21694,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21695,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21696,Hero Passion Pro,32000,12000,6,Hero,0
21697,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21698,Hero Passion 100cc,15000,35000,19,Hero,2
21699,Hero Passion Pro,39000,22000,4,Hero,0
21700,TVS Apache RTR,30000,6639,9,TVS,0
21701,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21702,Hero Super Splendor,15600,84186,16,Hero,0
21703,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21704,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21705,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21706,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21707,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21708,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21709,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21710,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21711,KTM RC 390cc,196700,13216,4,KTM,0
21712,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21713,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21714,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21715,Hero Passion Pro,32000,12000,6,Hero,0
21716,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21717,Hero Passion 100cc,15000,35000,19,Hero,2
21718,Hero Passion Pro,39000,22000,4,Hero,0
21719,TVS Apache RTR,30000,6639,9,TVS,0
21720,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21721,Hero Super Splendor,15600,84186,16,Hero,0
21722,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21723,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21724,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21725,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21726,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21727,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21728,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21729,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21730,KTM RC 390cc,196700,13216,4,KTM,0
21731,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21732,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21733,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21734,Hero Passion Pro,32000,12000,6,Hero,0
21735,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21736,Hero Passion 100cc,15000,35000,19,Hero,2
21737,Hero Passion Pro,39000,22000,4,Hero,0
21738,TVS Apache RTR,30000,6639,9,TVS,0
21739,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21740,Hero Super Splendor,15600,84186,16,Hero,0
21741,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21742,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21743,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21744,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21745,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21746,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21747,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21748,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21749,KTM RC 390cc,196700,13216,4,KTM,0
21750,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21751,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21752,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21753,Hero Passion Pro,32000,12000,6,Hero,0
21754,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21755,Hero Passion 100cc,15000,35000,19,Hero,2
21756,Hero Passion Pro,39000,22000,4,Hero,0
21757,TVS Apache RTR,30000,6639,9,TVS,0
21758,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21759,Hero Super Splendor,15600,84186,16,Hero,0
21760,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21761,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
21762,Honda CB Trigger,43000,42837,8,Honda,0
21763,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
21764,Hero CBZ Xtreme,11900,34968,14,Hero,0
21765,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
21766,Hero Passion 100cc,18000,3869,16,Hero,0
21767,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
21768,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
21769,Hero Hunk Rear,25000,48587,8,Hero,0
21770,Bajaj Avenger Street,70000,8000,5,Bajaj,0
21771,Honda CB Hornet,87000,140,3,Honda,0
21772,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
21773,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
21774,Hero CD Deluxe,18000,22824,8,Hero,0
21775,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
21776,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
21778,Bajaj Dominar 400,139000,21300,4,Bajaj,0
21779,Bajaj Avenger Street,80000,7127,5,Bajaj,0
21780,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21781,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21782,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21783,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21784,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21785,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21786,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21787,KTM RC 390cc,196700,13216,4,KTM,0
21788,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
21789,Yamaha Fazer 25,123000,14500,4,Yamaha,0
21790,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
21791,Hero Passion Pro,32000,12000,6,Hero,0
21792,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
21793,Hero Passion 100cc,15000,35000,19,Hero,2
21794,Hero Passion Pro,39000,22000,4,Hero,0
21795,TVS Apache RTR,30000,6639,9,TVS,0
21796,Bajaj Avenger Street,60000,20373,6,Bajaj,0
21797,Hero Super Splendor,15600,84186,16,Hero,0
21798,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
21799,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
21800,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
21801,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
21802,Bajaj Avenger Street,55005,6600,5,Bajaj,0
21803,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
21804,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
21805,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
21806,KTM RC 390cc,196700,13216,4,KTM,0
